customer_id,total_product_A,total_product_B,total_purchases
C021545,8,13,6
C021546,22,8,6
C021547,0,14,3
C021548,17,9,6
C021549,7,6,2
C021550,0,31,5
C021551,9,8,6
C021552,4,1,2
C021553,15,5,4
C021554,31,3,6
C021555,4,13,4
C021556,10,7,5
C021557,0,8,2
C021558,9,12,4
C021559,3,2,2
C021560,0,8,2
C021561,19,0,4
C021562,4,11,3
C021563,7,8,3
C021564,6,0,1
C021565,6,10,5
C021566,11,10,4
C021567,0,6,1
C021568,11,3,4
C021569,25,0,4
C021570,7,4,2
C021571,5,0,1
C021572,16,0,3
C021573,14,14,6
C021574,1,0,1
C021575,4,15,4
C021576,5,13,3
C021577,10,15,5
C021578,6,11,3
C021579,10,2,6
C021580,11,11,6
C021581,8,15,6
C021582,13,0,2
C021583,13,4,4
C021584,8,6,2
C021585,2,1,2
C021586,15,11,6
C021587,9,1,3
C021588,0,5,2
C021589,9,1,3
C021590,2,12,3
C021591,10,1,3
C021592,7,11,5
C021593,24,4,5
C021594,16,5,5
C021595,17,6,6
C021596,8,0,2
C021597,13,2,3
C021598,0,6,1
C021599,8,0,1
C021600,7,20,5
C021601,20,4,6
C021602,4,0,1
C021603,0,3,1
C021604,6,9,3
C021605,16,15,5
C021606,6,24,6
C021607,0,2,1
C021608,8,7,6
C021609,10,8,5
C021610,5,0,1
C021611,7,0,1
C021612,5,0,1
C021613,0,16,3
C021614,17,8,5
C021615,12,15,5
C021616,6,0,1
C021617,2,21,5
C021618,0,8,2
C021619,6,20,6
C021620,6,5,2
C021621,10,2,3
C021622,4,20,6
C021623,36,2,6
C021624,6,3,3
C021625,8,2,3
C021626,0,5,1
C021627,23,14,6
C021628,6,12,4
C021629,9,0,2
C021630,0,10,3
C021631,7,22,6
C021632,1,14,5
C021633,11,7,6
C021634,7,0,1
C021635,8,2,2
C021636,8,0,1
C021637,4,3,3
C021638,6,10,3
C021639,2,5,2
C021640,15,5,4
C021641,23,6,5
C021642,8,0,2
C021643,3,0,1
C021644,11,10,6
C021645,8,10,5
C021646,3,0,1
C021647,8,0,1
C021648,1,6,2
C021649,8,4,5
C021650,2,0,1
C021651,3,0,1
C021652,1,0,1
C021653,12,10,5
C021654,11,15,4
C021655,12,14,5
C021656,5,5,3
C021657,9,15,6
C021658,14,11,5
C021659,0,18,4
C021660,8,15,4
C021661,0,8,1
C021662,5,16,4
C021663,2,6,2
C021664,18,24,6
C021665,0,7,1
C021666,3,13,3
C021667,7,9,6
C021668,7,8,2
C021669,1,10,3
C021670,16,2,5
C021671,5,7,4
C021672,20,1,4
C021673,0,6,1
C021674,0,4,1
C021675,8,1,2
C021676,1,11,4
C021677,14,7,4
C021678,4,9,4
C021679,4,7,2
C021680,4,1,2
C021681,0,20,4
C021682,3,7,4
C021683,20,15,6
C021684,6,9,3
C021685,3,5,2
C021686,0,15,3
C021687,0,7,1
C021688,5,3,2
C021689,5,0,1
C021690,19,4,5
C021691,7,8,3
C021692,9,0,2
C021693,0,11,2
C021694,13,0,2
C021695,9,6,4
C021696,6,13,3
C021697,7,0,1
C021698,7,2,3
C021699,11,2,3
C021700,1,7,3
C021701,9,24,6
C021702,4,3,2
C021703,1,23,6
C021704,16,16,5
C021705,10,8,4
C021706,14,10,5
C021707,2,11,3
C021708,3,0,1
C021709,39,0,6
C021710,13,10,4
C021711,5,16,5
C021712,12,7,4
C021713,8,4,4
C021714,15,5,3
C021715,3,13,5
C021716,8,16,4
C021717,12,7,4
C021718,3,16,5
C021719,8,13,4
C021720,0,5,1
C021721,7,13,4
C021722,4,3,2
C021723,24,12,6
C021724,6,6,3
C021725,0,9,2
C021726,3,6,3
C021727,7,1,3
C021728,1,20,6
C021729,16,4,4
C021730,25,0,5
C021731,9,27,6
C021732,6,13,6
C021733,17,14,6
C021734,0,14,4
C021735,6,6,2
C021736,8,14,4
C021737,12,2,4
C021738,19,4,6
C021739,0,21,4
C021740,6,10,4
C021741,0,1,1
C021742,24,6,5
C021743,12,7,3
C021744,10,23,6
C021745,12,6,6
C021746,10,17,6
C021747,6,17,5
C021748,12,5,5
C021749,5,0,3
C021750,3,0,1
C021751,0,9,2
C021752,14,9,5
C021753,2,10,3
C021754,0,15,4
C021755,7,22,6
C021756,0,7,2
C021757,3,8,3
C021758,4,5,2
C021759,8,13,5
C021760,22,7,5
C021761,0,3,1
C021762,14,2,4
C021763,15,16,5
C021764,27,0,6
C021765,12,21,5
C021766,3,12,3
C021767,4,19,4
C021768,11,4,5
C021769,0,6,1
C021770,15,0,2
C021771,11,12,6
C021772,14,19,6
C021773,22,4,4
C021774,0,1,1
C021775,5,14,4
C021776,15,14,5
C021777,2,7,2
C021778,0,10,2
C021779,7,9,5
C021780,13,4,4
C021781,6,7,3
C021782,7,0,2
C021783,3,0,1
C021784,21,11,6
C021785,10,10,4
C021786,26,0,5
C021787,3,7,3
C021788,8,15,5
C021789,0,9,2
C021790,11,11,6
C021791,0,7,1
C021792,8,4,2
C021793,17,0,4
C021794,8,6,2
C021795,4,0,1
C021796,5,4,4
C021797,8,10,5
C021798,16,3,6
C021799,0,6,1
C021800,8,12,4
C021801,5,4,2
C021802,4,0,1
C021803,17,2,4
C021804,7,15,5
C021805,8,0,1
C021806,0,19,4
C021807,19,8,6
C021808,6,6,2
C021809,15,11,4
C021810,9,13,6
C021811,0,15,4
C021812,4,3,2
C021813,0,21,3
C021814,2,14,4
C021815,16,20,6
C021816,0,20,4
C021817,16,0,4
C021818,20,7,6
C021819,23,2,5
C021820,16,17,6
C021821,0,6,1
C021822,7,10,5
C021823,7,8,4
C021824,10,12,5
C021825,0,4,1
C021826,1,26,6
C021827,14,0,2
C021828,0,17,3
C021829,0,10,2
C021830,4,0,1
C021831,2,17,5
C021832,0,24,6
C021833,0,2,1
C021834,6,0,1
C021835,0,17,3
C021836,3,22,6
C021837,5,11,3
C021838,5,0,1
C021839,16,2,5
C021840,8,0,2
C021841,9,6,3
C021842,9,16,5
C021843,6,12,4
C021844,0,8,1
C021845,8,0,1
C021846,11,5,5
C021847,17,6,5
C021848,0,2,1
C021849,0,3,2
C021850,6,17,5
C021851,7,9,3
C021852,1,1,2
C021853,3,13,5
C021854,23,1,6
C021855,0,10,2
C021856,6,6,2
C021857,6,12,5
C021858,7,10,5
C021859,1,16,5
C021860,0,5,2
C021861,0,8,1
C021862,14,8,5
C021863,19,8,5
C021864,20,1,5
C021865,15,8,6
C021866,6,20,5
C021867,3,6,2
C021868,7,8,4
C021869,11,11,5
C021870,0,6,1
C021871,0,16,4
C021872,14,0,2
C021873,8,5,4
C021874,8,1,2
C021875,0,4,1
C021876,0,9,2
C021877,5,0,1
C021878,0,4,1
C021879,11,11,4
C021880,17,6,5
C021881,14,14,5
C021882,9,5,4
C021883,12,12,4
C021884,8,8,4
C021885,11,9,4
C021886,3,16,4
C021887,2,8,3
C021888,8,0,3
C021889,15,7,6
C021890,0,2,1
C021891,6,7,3
C021892,12,8,4
C021893,0,24,4
C021894,6,23,6
C021895,7,0,1
C021896,12,7,5
C021897,19,3,6
C021898,7,17,5
C021899,10,17,6
C021900,8,19,5
C021901,8,0,1
C021902,22,2,6
C021903,6,12,5
C021904,8,0,2
C021905,20,11,6
C021906,14,12,6
C021907,11,12,5
C021908,8,0,1
C021909,12,9,6
C021910,5,4,3
C021911,18,5,5
C021912,15,10,5
C021913,9,5,4
C021914,6,10,5
C021915,8,14,4
C021916,7,4,3
C021917,12,9,4
C021918,7,11,4
C021919,10,3,3
C021920,14,10,5
C021921,13,19,6
C021922,1,5,2
C021923,0,19,4
C021924,5,2,2
C021925,11,9,4
C021926,0,5,1
C021927,4,1,2
C021928,5,9,3
C021929,4,25,6
C021930,0,1,1
C021931,8,6,2
C021932,7,14,5
C021933,14,0,3
C021934,0,19,3
C021935,0,6,1
C021936,16,19,6
C021937,4,24,6
C021938,11,1,4
C021939,20,6,5
C021940,6,0,2
C021941,12,15,6
C021942,6,2,2
C021943,8,20,6
C021944,24,7,6
C021945,7,3,3
C021946,0,2,1
C021947,7,24,6
C021948,20,3,4
C021949,0,12,2
C021950,14,11,4
C021951,0,21,6
C021952,5,2,2
C021953,9,0,2
C021954,3,0,1
C021955,9,7,5
C021956,7,3,2
C021957,0,3,1
C021958,2,4,2
C021959,12,0,2
C021960,1,18,5
C021961,2,0,1
C021962,0,7,1
C021963,22,4,4
C021964,9,19,6
C021965,2,5,2
C021966,0,7,2
C021967,0,6,1
C021968,0,6,1
C021969,0,5,1
C021970,4,11,4
C021971,17,7,4
C021972,8,2,2
C021973,0,1,1
C021974,0,3,1
C021975,16,11,5
C021976,19,7,5
C021977,11,13,4
C021978,2,7,3
C021979,4,0,1
C021980,3,18,5
C021981,22,13,6
C021982,10,7,5
C021983,5,16,3
C021984,11,3,4
C021985,22,3,5
C021986,8,8,2
C021987,0,22,4
C021988,0,13,2
C021989,5,0,1
C021990,22,0,4
C021991,9,1,4
C021992,13,2,3
C021993,5,24,6
C021994,9,0,2
C021995,17,0,4
C021996,12,7,5
C021997,14,13,5
C021998,12,0,3
C021999,23,3,5
C022000,0,8,1
C022001,17,4,4
C022002,0,4,1
C022003,10,10,5
C022004,9,11,4
C022005,3,3,2
C022006,4,8,3
C022007,8,0,1
C022008,21,2,4
C022009,10,10,5
C022010,7,6,3
C022011,13,6,6
C022012,0,16,4
C022013,6,13,3
C022014,8,0,2
C022015,10,3,6
C022016,0,19,3
C022017,0,3,1
C022018,0,18,4
C022019,18,12,6
C022020,0,11,2
C022021,0,7,2
C022022,7,15,4
C022023,5,5,3
C022024,4,16,6
C022025,14,7,4
C022026,4,18,6
C022027,3,10,4
C022028,8,18,6
C022029,3,0,1
C022030,11,6,3
C022031,9,15,5
C022032,0,8,2
C022033,7,3,2
C022034,15,10,6
C022035,4,0,1
C022036,0,15,2
C022037,14,7,4
C022038,10,2,3
C022039,2,3,2
C022040,8,19,4
C022041,7,9,4
C022042,16,20,6
C022043,1,9,3
C022044,4,0,1
C022045,10,4,3
C022046,0,16,4
C022047,5,13,5
C022048,0,13,2
C022049,10,16,4
C022050,8,28,6
C022051,2,0,1
C022052,11,4,3
C022053,7,0,2
C022054,4,21,6
C022055,0,12,2
C022056,7,4,2
C022057,6,19,6
C022058,8,7,3
C022059,0,10,2
C022060,0,12,2
C022061,1,24,5
C022062,13,0,3
C022063,0,12,2
C022064,13,8,4
C022065,9,16,6
C022066,0,7,1
C022067,13,4,3
C022068,3,0,1
C022069,2,20,4
C022070,0,21,3
C022071,4,25,5
C022072,3,0,1
C022073,16,6,4
C022074,3,4,3
C022075,10,4,4
C022076,0,1,1
C022077,11,16,6
C022078,11,2,3
C022079,7,9,6
C022080,10,4,3
C022081,11,19,6
C022082,0,4,2
C022083,5,0,2
C022084,21,0,4
C022085,0,4,1
C022086,4,0,1
C022087,11,5,3
C022088,12,10,5
C022089,0,1,1
C022090,10,15,5
C022091,13,13,6
C022092,14,5,5
C022093,6,8,2
C022094,20,0,4
C022095,14,3,4
C022096,16,2,6
C022097,8,0,1
C022098,8,5,2
C022099,18,7,5
C022100,12,0,3
C022101,15,1,5
C022102,8,0,1
C022103,13,3,3
C022104,12,10,5
C022105,4,0,1
C022106,4,2,2
C022107,0,11,2
C022108,13,13,5
C022109,8,6,3
C022110,0,14,4
C022111,0,12,2
C022112,4,10,3
C022113,12,10,6
C022114,8,22,5
C022115,2,1,2
C022116,7,6,2
C022117,5,7,2
C022118,2,19,5
C022119,8,3,2
C022120,9,16,6
C022121,11,4,3
C022122,1,4,3
C022123,0,16,3
C022124,5,15,5
C022125,0,4,1
C022126,19,14,6
C022127,0,8,1
C022128,11,5,4
C022129,14,13,6
C022130,5,4,2
C022131,9,10,6
C022132,18,0,3
C022133,5,0,1
C022134,5,0,1
C022135,13,9,4
C022136,17,13,6
C022137,6,0,2
C022138,2,20,4
C022139,11,8,5
C022140,3,5,3
C022141,10,15,6
C022142,16,16,6
C022143,6,0,1
C022144,11,10,6
C022145,6,17,4
C022146,0,6,2
C022147,19,11,6
C022148,6,13,4
C022149,1,4,2
C022150,11,8,4
C022151,5,0,2
C022152,0,10,2
C022153,7,23,5
C022154,0,6,1
C022155,20,0,4
C022156,6,2,3
C022157,0,14,4
C022158,2,21,5
C022159,14,12,6
C022160,6,0,1
C022161,5,22,5
C022162,0,6,2
C022163,14,9,6
C022164,5,7,4
C022165,12,0,3
C022166,8,9,3
C022167,12,11,6
C022168,5,13,5
C022169,5,16,3
C022170,3,2,2
C022171,3,19,4
C022172,6,0,1
C022173,6,0,1
C022174,18,10,5
C022175,6,0,2
C022176,23,4,6
C022177,0,11,2
C022178,26,9,6
C022179,2,1,2
C022180,16,14,6
C022181,10,13,5
C022182,5,11,4
C022183,13,6,3
C022184,3,4,2
C022185,0,15,2
C022186,3,0,1
C022187,28,0,6
C022188,13,7,6
C022189,6,7,3
C022190,8,10,6
C022191,18,2,4
C022192,9,16,5
C022193,1,6,2
C022194,20,3,6
C022195,2,29,6
C022196,5,0,1
C022197,18,7,5
C022198,15,5,5
C022199,2,5,3
C022200,0,2,1
C022201,0,1,1
C022202,0,11,2
C022203,16,6,4
C022204,5,1,3
C022205,9,1,3
C022206,8,14,3
C022207,1,13,3
C022208,13,8,3
C022209,1,16,5
C022210,1,13,4
C022211,15,6,5
C022212,12,9,6
C022213,5,0,1
C022214,0,15,2
C022215,13,3,4
C022216,11,11,6
C022217,4,7,2
C022218,11,13,4
C022219,21,4,5
C022220,3,17,4
C022221,18,2,6
C022222,25,0,5
C022223,12,2,3
C022224,0,13,3
C022225,17,8,4
C022226,16,10,5
C022227,8,4,3
C022228,11,4,3
C022229,12,15,5
C022230,0,16,3
C022231,0,10,2
C022232,5,0,1
C022233,0,5,1
C022234,12,12,6
C022235,2,15,5
C022236,17,7,6
C022237,10,0,2
C022238,0,14,3
C022239,8,25,6
C022240,3,0,1
C022241,11,11,6
C022242,2,24,6
C022243,15,14,6
C022244,2,13,5
C022245,8,15,3
C022246,2,9,3
C022247,15,7,3
C022248,7,8,2
C022249,19,6,5
C022250,11,11,6
C022251,0,6,1
C022252,18,1,4
C022253,0,3,1
C022254,9,0,2
C022255,12,6,5
C022256,2,3,3
C022257,1,0,1
C022258,8,2,2
C022259,1,0,1
C022260,10,0,2
C022261,20,4,4
C022262,6,0,1
C022263,4,4,3
C022264,16,6,4
C022265,10,16,6
C022266,0,4,1
C022267,16,26,6
C022268,7,19,6
C022269,0,20,5
C022270,5,2,2
C022271,7,0,1
C022272,9,6,4
C022273,5,5,2
C022274,12,8,5
C022275,3,0,1
C022276,5,6,3
C022277,0,12,2
C022278,5,8,2
C022279,11,10,5
C022280,0,16,3
C022281,9,15,6
C022282,6,21,6
C022283,5,8,2
C022284,12,4,3
C022285,0,3,1
C022286,10,0,2
C022287,12,9,5
C022288,16,5,5
C022289,0,1,1
C022290,8,0,1
C022291,4,15,4
C022292,0,11,3
C022293,7,4,5
C022294,5,11,5
C022295,6,5,4
C022296,4,0,1
C022297,2,0,2
C022298,8,19,5
C022299,1,22,5
C022300,20,13,6
C022301,5,15,5
C022302,9,16,5
C022303,8,6,4
C022304,21,12,6
C022305,8,4,3
C022306,8,27,5
C022307,8,26,6
C022308,0,11,2
C022309,6,7,4
C022310,8,7,4
C022311,5,20,6
C022312,0,4,1
C022313,0,12,2
C022314,3,12,5
C022315,2,7,3
C022316,6,22,5
C022317,8,5,3
C022318,13,15,6
C022319,18,6,6
C022320,4,0,1
C022321,12,7,4
C022322,14,20,6
C022323,3,13,3
C022324,6,0,2
C022325,0,13,4
C022326,14,7,3
C022327,0,5,1
C022328,19,0,5
C022329,17,3,5
C022330,10,0,2
C022331,20,17,6
C022332,4,3,2
C022333,3,2,2
C022334,19,6,6
C022335,2,16,5
C022336,9,8,4
C022337,6,7,2
C022338,6,18,5
C022339,6,0,3
C022340,0,6,1
C022341,6,6,3
C022342,1,15,3
C022343,5,16,4
C022344,0,15,5
C022345,4,10,3
C022346,0,16,4
C022347,8,19,6
C022348,18,16,6
C022349,11,2,3
C022350,8,9,5
C022351,0,7,1
C022352,2,9,3
C022353,5,0,1
C022354,0,3,1
C022355,10,0,2
C022356,13,17,6
C022357,2,16,5
C022358,16,12,6
C022359,8,4,2
C022360,11,8,3
C022361,8,17,6
C022362,0,7,1
C022363,10,13,5
C022364,1,0,1
C022365,13,23,6
C022366,2,0,1
C022367,2,0,1
C022368,6,6,3
C022369,0,15,4
C022370,1,7,2
C022371,0,6,1
C022372,13,11,5
C022373,5,7,4
C022374,12,28,6
C022375,11,4,4
C022376,11,19,6
C022377,10,0,2
C022378,0,8,3
C022379,29,1,6
C022380,5,23,6
C022381,3,5,2
C022382,2,15,5
C022383,7,5,3
C022384,17,0,4
C022385,4,6,4
C022386,5,13,5
C022387,12,0,3
C022388,21,7,6
C022389,8,9,3
C022390,22,6,6
C022391,6,0,2
C022392,0,14,3
C022393,11,0,2
C022394,12,16,6
C022395,4,5,2
C022396,12,6,5
C022397,0,23,3
C022398,12,11,4
C022399,10,0,4
C022400,8,16,5
C022401,9,0,2
C022402,13,17,6
C022403,8,13,5
C022404,8,27,5
C022405,0,7,1
C022406,4,7,2
C022407,0,12,2
C022408,2,0,1
C022409,23,0,5
C022410,5,0,1
C022411,7,0,3
C022412,10,10,4
C022413,7,7,2
C022414,11,9,4
C022415,8,6,2
C022416,12,2,3
C022417,5,0,2
C022418,0,8,3
C022419,0,13,4
C022420,12,20,6
C022421,14,13,6
C022422,7,5,3
C022423,0,15,2
C022424,5,8,2
C022425,10,14,6
C022426,8,25,5
C022427,1,22,6
C022428,11,0,3
C022429,1,12,4
C022430,7,0,2
C022431,10,20,5
C022432,1,6,2
C022433,1,11,5
C022434,4,0,1
C022435,20,12,6
C022436,0,11,2
C022437,6,27,6
C022438,4,10,3
C022439,21,1,5
C022440,9,5,3
C022441,7,0,2
C022442,1,12,3
C022443,11,3,5
C022444,8,5,3
C022445,7,11,5
C022446,3,6,2
C022447,2,9,4
C022448,0,4,2
C022449,23,10,6
C022450,8,0,2
C022451,10,21,6
C022452,8,14,5
C022453,13,15,6
C022454,11,21,6
C022455,2,4,3
C022456,7,16,6
C022457,7,4,2
C022458,0,4,1
C022459,0,5,1
C022460,0,9,2
C022461,4,8,4
C022462,11,9,5
C022463,2,0,1
C022464,5,3,2
C022465,8,0,1
C022466,14,14,4
C022467,11,19,6
C022468,3,0,1
C022469,6,3,2
C022470,18,6,5
C022471,2,3,2
C022472,6,22,6
C022473,5,0,1
C022474,0,10,2
C022475,15,18,6
C022476,12,4,4
C022477,17,16,6
C022478,2,12,3
C022479,16,7,4
C022480,32,3,6
C022481,0,8,1
C022482,14,2,4
C022483,0,13,3
C022484,7,8,3
C022485,8,12,4
C022486,0,3,1
C022487,6,19,5
C022488,8,5,3
C022489,14,7,4
C022490,7,14,5
C022491,8,11,5
C022492,0,8,1
C022493,27,3,6
C022494,10,2,4
C022495,0,13,2
C022496,0,7,1
C022497,16,6,5
C022498,14,15,5
C022499,1,0,1
C022500,7,13,4
C022501,9,23,6
C022502,9,14,4
C022503,5,6,2
C022504,4,21,6
C022505,4,7,4
C022506,0,14,2
C022507,10,9,6
C022508,9,0,2
C022509,22,5,4
C022510,2,2,2
C022511,22,3,5
C022512,6,17,5
C022513,2,0,1
C022514,16,4,3
C022515,12,19,6
C022516,4,0,1
C022517,3,13,5
C022518,0,23,4
C022519,11,0,3
C022520,9,1,3
C022521,10,1,3
C022522,0,8,1
C022523,3,0,1
C022524,4,8,3
C022525,0,11,3
C022526,12,10,6
C022527,4,4,2
C022528,8,15,6
C022529,0,1,1
C022530,11,0,2
C022531,0,12,3
C022532,15,14,4
C022533,5,8,4
C022534,0,8,1
C022535,0,3,1
C022536,3,6,2
C022537,6,1,2
C022538,0,3,1
C022539,25,6,6
C022540,7,14,4
C022541,0,10,2
C022542,4,16,6
C022543,13,0,3
C022544,5,5,2
C022545,8,0,3
C022546,22,1,5
C022547,5,3,2
C022548,7,9,3
C022549,6,18,6
C022550,6,10,3
C022551,14,11,5
C022552,4,28,5
C022553,7,13,6
C022554,0,6,1
C022555,19,0,5
C022556,13,17,6
C022557,6,17,4
C022558,0,7,1
C022559,5,9,4
C022560,7,17,4
C022561,0,1,1
C022562,6,18,4
C022563,1,6,3
C022564,3,0,1
C022565,17,3,4
C022566,0,7,2
C022567,8,2,2
C022568,6,8,2
C022569,0,7,1
C022570,8,2,5
C022571,0,23,5
C022572,6,11,4
C022573,7,0,2
C022574,6,4,2
C022575,7,25,6
C022576,3,7,2
C022577,12,7,5
C022578,13,16,6
C022579,0,6,2
C022580,5,9,5
C022581,0,1,1
C022582,2,2,2
C022583,8,13,6
C022584,24,6,6
C022585,7,13,4
C022586,6,18,5
C022587,0,12,2
C022588,0,13,2
C022589,12,8,4
C022590,0,5,1
C022591,14,7,5
C022592,17,0,3
C022593,14,12,5
C022594,4,0,1
C022595,2,1,2
C022596,0,3,1
C022597,7,21,5
C022598,4,19,5
C022599,7,3,2
C022600,18,0,3
C022601,14,10,6
C022602,14,12,5
C022603,8,8,3
C022604,0,3,1
C022605,12,8,5
C022606,0,4,1
C022607,13,9,5
C022608,10,7,4
C022609,3,12,3
C022610,3,3,2
C022611,10,7,4
C022612,5,0,1
C022613,11,0,2
C022614,9,10,4
C022615,4,9,4
C022616,13,2,4
C022617,22,6,6
C022618,7,0,2
C022619,0,11,3
C022620,14,14,6
C022621,13,14,6
C022622,1,22,6
C022623,15,0,3
C022624,0,7,2
C022625,8,13,6
C022626,3,21,5
C022627,13,6,5
C022628,15,5,5
C022629,5,3,2
C022630,13,6,5
C022631,6,4,3
C022632,3,14,4
C022633,0,21,4
C022634,16,1,3
C022635,0,12,2
C022636,9,6,5
C022637,27,1,5
C022638,5,0,1
C022639,4,4,3
C022640,0,6,1
C022641,4,1,2
C022642,3,0,1
C022643,9,7,4
C022644,3,22,4
C022645,6,4,3
C022646,0,16,5
C022647,0,7,1
C022648,0,3,1
C022649,0,3,2
C022650,8,15,5
C022651,12,2,4
C022652,21,16,5
C022653,0,11,2
C022654,3,12,4
C022655,8,16,6
C022656,0,7,1
C022657,6,13,3
C022658,26,7,6
C022659,0,8,2
C022660,9,9,5
C022661,0,4,1
C022662,29,4,6
C022663,11,11,4
C022664,0,5,1
C022665,0,1,1
C022666,4,9,3
C022667,13,11,5
C022668,8,0,1
C022669,7,16,6
C022670,2,2,2
C022671,6,3,3
C022672,5,12,4
C022673,6,13,3
C022674,4,0,1
C022675,0,2,1
C022676,1,0,1
C022677,1,8,2
C022678,8,8,5
C022679,11,0,2
C022680,4,0,1
C022681,13,8,6
C022682,11,1,5
C022683,8,15,4
C022684,0,5,1
C022685,8,20,4
C022686,0,7,2
C022687,13,6,4
C022688,6,19,5
C022689,1,17,4
C022690,9,8,6
C022691,11,5,4
C022692,0,5,1
C022693,14,6,6
C022694,6,0,1
C022695,5,7,2
C022696,6,11,5
C022697,4,26,6
C022698,9,13,5
C022699,13,21,6
C022700,13,10,5
C022701,11,0,2
C022702,9,13,6
C022703,2,4,2
C022704,6,0,1
C022705,7,9,5
C022706,24,4,6
C022707,17,6,5
C022708,22,0,4
C022709,9,2,3
C022710,5,10,5
C022711,15,2,4
C022712,8,7,2
C022713,8,1,2
C022714,2,6,2
C022715,18,11,5
C022716,10,13,4
C022717,0,3,1
C022718,10,4,3
C022719,8,1,3
C022720,14,9,5
C022721,15,6,5
C022722,0,2,1
C022723,2,18,6
C022724,19,12,5
C022725,5,0,1
C022726,9,13,6
C022727,14,16,6
C022728,17,9,5
C022729,19,12,6
C022730,2,0,1
C022731,26,8,5
C022732,4,8,3
C022733,17,3,5
C022734,11,15,6
C022735,6,12,5
C022736,10,12,4
C022737,0,18,4
C022738,16,13,6
C022739,7,26,6
C022740,0,17,3
C022741,0,8,1
C022742,3,17,4
C022743,4,8,3
C022744,4,0,1
C022745,3,6,3
C022746,9,20,5
C022747,5,15,6
C022748,4,5,2
C022749,6,18,5
C022750,0,9,3
C022751,0,5,1
C022752,0,5,1
C022753,9,6,3
C022754,15,10,5
C022755,0,1,1
C022756,2,6,2
C022757,1,10,3
C022758,3,13,4
C022759,14,2,4
C022760,1,6,2
C022761,0,3,1
C022762,0,12,3
C022763,1,13,4
C022764,2,21,6
C022765,6,4,3
C022766,8,8,3
C022767,10,4,4
C022768,1,8,2
C022769,8,10,5
C022770,4,6,3
C022771,8,13,6
C022772,4,0,1
C022773,0,11,2
C022774,7,4,3
C022775,12,8,5
C022776,0,12,2
C022777,12,6,4
C022778,18,8,5
C022779,13,1,4
C022780,0,3,1
C022781,2,9,3
C022782,13,1,3
C022783,10,5,3
C022784,0,7,1
C022785,6,4,2
C022786,2,6,3
C022787,4,6,3
C022788,5,0,1
C022789,0,8,1
C022790,3,6,3
C022791,10,4,4
C022792,18,6,6
C022793,14,14,6
C022794,8,4,2
C022795,6,8,3
C022796,10,4,3
C022797,3,4,2
C022798,16,1,3
C022799,22,10,6
C022800,0,3,1
C022801,7,12,5
C022802,0,7,2
C022803,2,14,4
C022804,0,11,2
C022805,0,20,3
C022806,15,4,4
C022807,7,15,4
C022808,12,11,4
C022809,12,7,3
C022810,0,13,3
C022811,9,22,6
C022812,7,8,3
C022813,0,2,1
C022814,12,9,5
C022815,19,18,6
C022816,12,14,5
C022817,4,20,6
C022818,0,3,1
C022819,4,8,3
C022820,8,0,2
C022821,21,10,5
C022822,8,0,1
C022823,18,9,6
C022824,3,3,3
C022825,8,8,3
C022826,0,6,1
C022827,4,10,4
C022828,12,5,6
C022829,0,15,3
C022830,14,13,5
C022831,13,2,4
C022832,0,4,1
C022833,8,9,4
C022834,12,4,5
C022835,10,8,3
C022836,6,0,1
C022837,0,5,2
C022838,11,4,4
C022839,5,0,2
C022840,5,0,1
C022841,9,7,4
C022842,26,4,6
C022843,5,0,1
C022844,13,0,2
C022845,5,4,4
C022846,7,30,6
C022847,6,0,1
C022848,7,0,1
C022849,9,0,2
C022850,0,4,1
C022851,2,0,1
C022852,13,13,4
C022853,0,5,3
C022854,18,5,5
C022855,6,0,1
C022856,2,2,2
C022857,3,7,2
C022858,1,2,2
C022859,8,0,1
C022860,18,2,5
C022861,12,8,6
C022862,15,0,4
C022863,20,3,4
C022864,8,8,5
C022865,7,10,5
C022866,5,31,6
C022867,10,23,6
C022868,13,8,3
C022869,0,6,1
C022870,14,0,2
C022871,2,11,5
C022872,0,17,4
C022873,2,12,3
C022874,7,7,3
C022875,6,3,5
C022876,1,3,2
C022877,0,22,5
C022878,0,16,5
C022879,0,1,1
C022880,1,0,1
C022881,7,0,2
C022882,6,0,1
C022883,16,4,4
C022884,16,5,6
C022885,7,0,1
C022886,8,6,2
C022887,8,0,2
C022888,9,3,3
C022889,19,14,6
C022890,0,7,1
C022891,18,7,6
C022892,17,13,5
C022893,2,0,1
C022894,3,0,1
C022895,16,12,6
C022896,21,5,5
C022897,3,6,3
C022898,0,10,2
C022899,7,3,2
C022900,6,7,2
C022901,10,12,5
C022902,12,14,4
C022903,18,18,6
C022904,24,15,6
C022905,10,11,5
C022906,6,9,3
C022907,15,10,6
C022908,7,23,5
C022909,0,12,3
C022910,5,0,1
C022911,20,16,6
C022912,7,12,4
C022913,1,13,3
C022914,12,0,2
C022915,8,4,3
C022916,12,14,5
C022917,0,5,1
C022918,5,0,1
C022919,11,13,4
C022920,3,0,1
C022921,3,0,1
C022922,13,15,6
C022923,10,3,5
C022924,14,4,5
C022925,0,9,2
C022926,13,0,2
C022927,1,23,5
C022928,1,8,3
C022929,13,12,6
C022930,1,10,4
C022931,0,14,5
C022932,0,5,1
C022933,10,2,5
C022934,7,9,5
C022935,6,0,1
C022936,4,5,3
C022937,6,7,2
C022938,0,1,1
C022939,14,13,6
C022940,12,6,3
C022941,4,3,2
